@relation twitter-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5-8

@attribute wordcount numeric
@attribute num_key_words numeric
@attribute num_hash numeric
@attribute if_in_reply numeric
@attribute followers_count numeric
@attribute favorites_count numeric
@attribute tweet_count numeric
@attribute num_links numeric
@attribute user_mentions numeric
@attribute symbols_used numeric
@attribute time {late,morning,afternoon,evening}
@attribute user_age numeric
@attribute retweet_count numeric
@attribute favorited_count numeric
@attribute media_freq numeric

@data
0.35076,0.016637,0.013814,0.03,0.000027,0.001508,0.020484,0.343284,0.163842,0,morning,0.821789,0.014168,0.000122,0.12
0.558569,0.109329,0.088638,0,0.000096,0.054615,0.006816,0.094527,0.207627,0,afternoon,0.188191,0.000275,0.000857,0.42
0.403039,0.109923,0.044895,0.01,0.000304,0.023934,0.005136,0.049751,0.159605,0,late,0.128787,0.417976,0.000122,0.4
0.23323,0.040814,0.06512,0.01011,0.000478,0.008135,0.023394,0.090498,0.124124,0,morning,0.435666,0.018011,0.000204,0.2627
0.435386,0.12656,0.005756,0.18,0.0001,0.019005,0.007947,0.069652,0.111582,0,afternoon,0.346561,0.001079,0.000286,0.32
0.274302,0.095068,0.343041,0,0,0.00003,0.001271,0.497512,0,0,evening,0.188191,0,0,0
0.130959,0.009097,0.048164,0.05103,0.000031,0.001216,0.010136,0.025388,0.056215,0,afternoon,0.405964,0.036737,0.00049,0.4184
0.579154,0.190731,0.047197,0.04,0.000146,0.007354,0.018736,0.139303,0.172316,0,evening,0.554473,0.001195,0.000041,0.14
0.512498,0.066072,0.029239,0.0635,0.000001,0,0.000045,0.434378,0.017938,0,morning,0.019805,0,0.000041,0.09524
0.332789,0.052882,0.074824,0.29,0.000462,0.085855,0.027375,0.288557,0.117232,0,afternoon,0.297018,0.001856,0.000898,0.3
0.353047,0.043375,0.069069,0.1,0.000006,0.00174,0.001872,0.174129,0.166667,0,afternoon,0.188191,0.056829,0,0.76
0.438654,0.113488,0.037988,0,0.000076,0.007104,0.007644,0.154229,0.112994,0,afternoon,0.633717,0.001443,0.000163,0.46
0.438,0.08675,0.203753,0.03,0.000077,0.002056,0.00142,0.472637,0.201977,0,morning,0.297018,0.000001,0.000245,0.08
0.546806,0.245989,0.054104,0,0.000014,0.000143,0.00014,0.19403,0.210452,0,afternoon,0.425805,0.004013,0,0.31
0.437347,0.026144,0.209508,0.25,0.000276,0.097626,0.014738,0.114428,0.518362,0,morning,0.297018,0.000081,0.003795,0.35
0.352393,0.109923,0,0,0.000032,0,0.046529,0.333333,0,0,late,0.277296,0,0,0
0.268584,0.060309,0.480603,0,0.000046,0.000346,0.013032,0.497512,0,0,late,0.217892,0,0,0.995
0.318085,0.113191,0.027409,0.2381,0.000013,0.001043,0.000015,0.118458,0.175,0,morning,0.178211,0.073579,0.000041,0.4286
0.411207,0.063755,0.159088,0,0.000001,0.000954,0.000178,0.441095,0.182062,0,evening,0.009901,0.01878,0,0.3196
0.300441,0.100416,0.026476,0.34,0.000048,0.008308,0.005255,0.278607,0.081921,0,morning,0.594036,0.000001,0.000449,0.03
0.291619,0.045157,0.193392,0.06,0.000001,0.002551,0.001343,0,0.118644,0,afternoon,0.227753,0.009031,0.000041,0.55
0.11093,0.058824,0,0,0,0,0.000412,0.487562,0,0,morning,0.277296,0,0.000245,0
0.361869,0.051693,0.109359,0,0.000053,0,0.006052,0.497512,0,0,afternoon,0.217892,0,0,0.37
0.378206,0.055853,0.109359,0,0.000091,0,0.007179,0.497512,0,0,afternoon,0.217892,0,0,0.36
0.378206,0.067736,0.11051,0,0.000199,0,0.007119,0.497512,0,0,afternoon,0.217892,0,0.000082,0.31
0.391929,0.081402,0.112812,0,0.000079,0,0.006634,0.497512,0,0,afternoon,0.217892,0,0.000082,0.21
0.371998,0.07249,0.107057,0,0.000062,0,0.006634,0.497512,0,0,afternoon,0.217892,0,0.000041,0.26
0.380167,0.067736,0.112812,0,0.000168,0,0.00536,0.497512,0,0,afternoon,0.217892,0,0.000286,0.25
0.38082,0.070113,0.109359,0,0.00013,0,0.006617,0.497512,0,0,afternoon,0.217892,0,0.000041,0.22
0.229538,0.06833,0.002302,0.21,0.000336,0.02192,0.02849,0.054726,0.062147,0,late,0.49507,0.00476,0.00053,0.1
0.244241,0.068925,0.006907,0.27,0.000125,0.0313,0.003592,0.034826,0.144068,0,morning,0.029702,0.002168,0.001142,0.34
0.444862,0.151515,0.034534,0.11,0.000168,0.114176,0.043218,0.303483,0.091808,0,evening,0.604016,0.000375,0.000449,0.34
0.342264,0.143791,0,0,0.000015,0,0.067344,0,0,0,late,0.267316,0,0.000163,0
0.235419,0.011289,0.034534,0.02,0.000035,0.020775,0.019541,0.049751,0.138418,0,morning,0.653439,0.003519,0,0.32
0.455318,0.179441,0,0,0.001112,0.000095,0.011562,0.497512,0,0,afternoon,0.732684,0,0.000245,0
0.477863,0.048128,0.111661,0.02,0.000094,0.057231,0.010567,0.099502,0.144068,0,morning,0.316859,0.031542,0,0.32
0.438,0.156269,0.108208,0.08,0.000062,0.004821,0.003335,0.208955,0.118644,0,late,0.752525,0.003385,0.00049,0.27
0.228884,0.064171,0.002302,0.09,0.000306,0.073209,0.02094,0.044776,0.049435,0,morning,0.534632,0.001229,0.000979,0.06
0.338343,0.104575,0.04029,0.03,0.000196,0.037337,0.003857,0.119403,0.173729,0,late,0.128787,0.180017,0.000041,0.41
0.327234,0.109329,0.003453,0.02,0.000346,0.044447,0.020924,0.079602,0.161017,0,morning,0.386123,0.08399,0.000041,0.25
0.299788,0.083779,0.14044,0.01,0.000024,0.000179,0.000985,0.472637,0.004237,0,late,0.415825,0,0.000326,0
0.332462,0.088532,0.087487,0.54,0.000444,0.095504,0.016947,0.049751,0.30791,0,evening,0.752525,0.00002,0.00408,0.34
0.402058,0.010101,0.058708,0.28,0.003203,0.018791,0.004543,0.328358,0.19209,0,afternoon,0.51491,0.000025,0.004692,0.1
0.304035,0.107546,0.031081,0.08,0.00002,0.002205,0.004171,0.064677,0.059322,0,late,0.415825,0.006177,0.00049,0.16
0.304035,0.095068,0.285484,0,0.000018,0.000036,0.000517,0.517413,0.009887,0,morning,0.029702,0.000001,0.000163,0.02
0.50825,0.178253,0.002302,0,0.000084,0,0.051303,0.497512,0,0,late,0.009901,0,0.000082,1
0.207646,0.033868,0.005756,0.57,0.000211,0.060378,0.031016,0.034826,0.115819,0,evening,0.475229,0.004283,0.002611,0.06
0.453031,0.139632,0.079429,0,0.000084,0,0.007125,0.512438,0.00565,0,late,0.851491,0.000086,0.000408,0.06
0.377226,0.151396,0.002741,0,0.040615,0,0.001544,0.171791,0,0,morning,0.405964,0.000216,0.063408,0.4762
0.273909,0.0071,0,0.02986,0.000014,0.000006,0.000048,0.452985,0.05904,0,afternoon,0.51491,0.000001,0.000082,0.02986
0.245875,0.006536,0.066766,0.01,0.00001,0.002497,0.011561,0.104478,0.146893,0,afternoon,0.613877,0.062775,0,0.49
0.156478,0.016797,0.055059,0,0.000003,0.000518,0.000033,0.454279,0.079845,0,morning,0.009901,0.00008,0.000082,0.587
0.278876,0.064171,0.118568,0.14,0.000108,0.004434,0.006277,0.497512,0.053672,0,late,0.633717,0.000001,0.000163,0
0.548113,0.191325,0.021872,0.1,0.005036,0.08455,0.103064,0.134328,0.139831,0,evening,0.475229,0.000998,0.006528,0.12
0.479497,0.122995,0.113963,0,0.000709,0.015722,0.016446,0.079602,0.007062,0,morning,0.683141,0.000046,0.003183,0.59
0.547133,0.125966,0.098999,0.03,0.000173,0.001073,0.004085,0.104478,0.152542,0,morning,0.604016,0.000274,0.001918,0.36
0.659206,0.034462,0.09094,0.01,0.000072,0.000089,0.002068,0.029851,0.165254,0,afternoon,0.16835,0.001525,0.000326,0.37
0.542885,0.115865,0.076551,0,0.000012,0.004053,0.002392,0.089552,0.187147,0,morning,0.029702,0.000487,0.000163,0.53
0.448783,0.15508,0.020721,0,0.000054,0.000209,0.007232,0.482587,0.159605,0,late,0.118807,0.000591,0,0.64
0.403692,0.137255,0.020721,0,0.000085,0.014351,0.001649,0.104478,0.138418,0,morning,0.346561,0.750327,0,0.41
0.248489,0.046346,0.003453,0.38,0.000152,0.076844,0.010824,0.00995,0.09322,0,afternoon,0.366401,0.047603,0.001469,0.09
0.195883,0.038027,0.008058,0.32,0.000809,0.037683,0.054241,0.069652,0.076271,0,evening,0.297018,0.016574,0.000163,0.2
0.244241,0.008318,0.085185,0.39,0.000555,0.005846,0.017203,0.004975,0.144068,0,evening,0.257455,0.019607,0.002081,0.17
0.455971,0.007724,0.527225,0,0.001342,0.003212,0.138691,0.497512,0.159605,0,late,0.316859,0.000006,0.000041,0.89
0.310897,0.156863,0,0,0.000275,0.000197,0.018112,0.497512,0,0,late,0.415825,0,0.000163,0
0.328214,0.105169,0.031081,0.05,0.000163,0.204662,0.054488,0.034826,0.121469,0,late,0.811928,0.004826,0.000122,0.1
0.362196,0.156269,0.09094,0.08,0.000052,0.000191,0.000203,0.402985,0.049435,0,morning,0.03961,0.00026,0.000612,0.2
0.413168,0.090671,0.206515,0.06186,0.000037,0.00242,0.002832,0.446269,0.084463,0,morning,0.801948,0.000002,0.000326,0.01031
0.355334,0.092692,0.064464,0.02,0.000001,0.000066,0.000109,0.512438,0.083333,0,morning,0.425805,0.000034,0.000122,0.06
0.411207,0.083779,0.154253,0.01,0.000083,0.005227,0.002826,0.373134,0.138418,0,late,0.49507,0.009057,0,0.04
0.304362,0.159239,0.002302,0,0.000113,0.000024,0.001859,0.542289,0.100282,0,morning,0.821789,0.000001,0.000816,0
0.321353,0.032086,0.416715,0,0.000176,0.000012,0.047396,1,0,0,late,0.188191,0.000001,0.000163,0
0.371671,0.10814,0.043744,0.12,1,0.000143,0.005059,0.268657,0.162429,0,afternoon,0.643578,0.001636,0.48678,0.29
0.541251,0.05407,0.097847,0.04,0.000424,0.063679,0.0468,0.049751,0.436441,0,evening,0.32672,0.000691,0.002448,0.28
0.318412,0.071301,0.292391,0,0.001839,0.001079,0.11984,0.497512,0,0,late,0.207913,0.000002,0.000204,0.86
0.323967,0.059418,0.290089,0,0.002481,0.005537,0.167447,0.477612,0.00565,0,late,0.227753,0.000002,0.000286,0.91
0.366443,0.185977,0.079429,0,0.001717,0.010894,0.025779,0.507463,0.007062,0,late,0.247594,0.000013,0.000286,0.06
0.343245,0.097445,0.001151,0.33,0.000285,0.212886,0.019411,0.323383,0.213277,0,late,0.257455,0.000047,0.001102,0
0.375919,0.055853,0.34189,0,0,0,0.001071,0.497512,0,0,late,0.148509,0,0.000816,0.08
0.377553,0.128342,0.003453,0.03,0.000512,0.012188,0.005454,0.049751,0.108757,0,late,0.277296,0.014556,0.000367,0.28
0.275609,0.089721,0.046046,0.18,0.000063,0.014411,0.009434,0.004975,0.073446,0,evening,0.475229,0.010538,0.00053,0.1
0.256004,0.071301,0.047197,0.23,0.000052,0.003695,0.002947,0.024876,0.128531,0,evening,0.277296,0.010185,0.001306,0.34
0.354681,0.06833,0.085185,0.01,0.000539,0.000149,0.04237,0.547264,0.025424,0,evening,0.732684,0.000001,0.000163,0
0.50629,0.200832,0.041441,0.18,0.000035,0.011466,0.000834,0.223881,0.182203,0,evening,0.217892,0.003265,0.002489,0.06
0.249142,0.060606,0.024174,0.55,0.000056,0.002378,0.001305,0.114428,0.118644,0,morning,0.752525,0.000317,0.001183,0.04
0.434406,0.190137,0.006907,0.11,0.000016,0.026646,0.003081,0.059701,0.045198,0,late,0.148509,0.011751,0.000694,0.13
0.512498,0.127154,0.377576,0,0.000108,0.000912,0.002039,0.497512,0,0,late,0.50493,0,0.00102,0
0.326907,0.124183,0.249799,0,0.000159,0,0.016266,0.343284,0,0,late,0.376262,0,0.000612,0.34
0.302402,0.096257,0.203753,0,0.000344,0.000048,0.016788,0.348259,0,0,late,0.386123,0.000001,0.000449,0.41
0.33965,0.100416,0.032232,0.49,0.041733,0.034626,0.027448,0.179104,0.252825,0,morning,0.742545,0.000066,0.014648,0.45
0.400752,0.112299,0.026476,0,0.000017,0.004017,0.000158,0.154229,0.200565,0,late,0.009901,0.008127,0,0.24
0.432772,0.111705,0.207206,0.18,0.000066,0.000036,0.000112,0.318408,0.118644,0,evening,0.425805,0.000036,0.001142,0.5
0.434733,0.124183,0.028779,0.35,0.000516,0.102489,0.031424,0.0199,0.252825,0,evening,0.801948,0.001692,0.00253,0.11
0.53439,0.161319,0.186486,0,0.000752,0.000089,0.199273,0.497512,0.11435,0,afternoon,0.306998,0,0.000245,0
0.430485,0.161022,0.098999,0,0.000005,0.000006,0.000154,0.497512,0.004237,0,late,0.554473,0,0.000163,0
0.500082,0.051099,0.23138,0,0.000015,0,0.055578,0.497512,0,0,late,0.03961,0,0,1
0.257311,0,0,0,0.000001,0,0.000476,0.497512,0.282486,0,morning,0.009901,0,0,0
0.276589,0.08675,0.345344,0,0.000001,0.000012,0.002305,0.497512,0,0,morning,0.782226,0,0,0
0.499755,0.104575,0,0,0.000097,0,0.093698,0.497512,0,0,late,0.32672,0,0,1
0.505636,0.16221,0.118568,0.01,0.000746,0.003719,0.01441,0.502488,0.159605,0,afternoon,0.435666,0.001695,0.000571,0.42
0.348472,0.109923,0.233683,0,0.000213,0.000149,0.016112,0.343284,0,0,late,0.366401,0.000001,0.00053,0.36
0.514458,0.227392,0.008223,0.3878,0.000261,0.035627,0.012577,0.096468,0.160028,0,late,0.712843,0.000056,0.004284,0.07143
0.336383,0.095603,0.005934,0.1238,0.000089,0.086243,0.010861,0.015388,0.12815,0,late,0.604016,0.004836,0.00151,0.3299
0.297174,0.0612,0.011511,0.73,0.000985,0.368923,0.040708,0.079602,0.490113,0,late,0.138648,0.000098,0.004284,0.11
0.272341,0.095663,0.031081,0.13,0.000149,0.001526,0.019448,0.169154,0.072034,0,late,0.722823,0.00174,0.000163,0.14
0.487339,0.095663,0.230229,0,0.00016,0,0.115277,0.487562,0,0,late,0.158489,0,0.000041,0
0.288025,0,0.115115,1,0,0,0.000291,0.497512,0.141243,0,morning,0.445527,0,0.00049,0
0.543865,0.186275,0.002302,0,0.000063,0,0.054519,0.497512,0,0,late,0.019805,0,0.000082,1
0.280183,0.056447,0.001151,0.58,0.000078,0.002867,0.001296,0.20398,0.19774,0,evening,0.188191,0.000063,0.000898,0.18
0.487992,0.191919,0.141591,0.11,0.000216,0.003087,0.027182,0.263682,0.176554,0,morning,0.277296,0.004923,0.000326,0.41
0.270381,0.084967,0.248647,0.02,0.000302,0.001234,0.002321,0.432836,0.032486,0,late,0.801948,0.000092,0.001142,0.01
0.474269,0.008913,0.337286,0,0.000061,0.000185,0.009481,0.497512,0,0,evening,0.03961,0,0.000122,1
0.368077,0.141117,0.058133,0.09,0.000155,0.019023,0.020075,0.121891,0.134887,0,morning,0.574314,0.000613,0.001551,0.085
0.316125,0.100832,0.020939,0.2021,0.000348,0.068423,0.010668,0.110597,0.185593,0,evening,0.188191,0.021731,0.000979,0.2526
0.402058,0.157457,0.013814,0.04,0.000129,0.035615,0.004941,0.099502,0.060734,0,late,0.356422,0.007669,0.005223,0.42
0.448129,0.16637,0.248647,0,0.0014,0.010286,0.005025,0.119403,0,0,late,0.178211,0.000001,0.000938,0.45
0.518053,0.197267,0.278577,0.01,0.000078,0.009297,0.004018,0.0199,0.175141,0,late,0.435666,0.005038,0,0.66
0.316125,0.049911,0.021872,0.4,0.0002,0.04617,0.026623,0.054726,0.125706,0,afternoon,0.564334,0.006951,0.001306,0.1
0.392256,0.14082,0.044895,0.37,0.000505,0.007158,0.025243,0.208955,0.069209,0,late,1,0.000134,0.002122,0.04
0.257311,0.068925,0.345344,0,0.000001,0,0.032152,0.497512,0,0,morning,0.732684,0,0,0
0.344225,0.105526,0.042293,0.347,0.000031,0.00115,0.000158,0.050796,0.183051,0,late,0.32672,0.023896,0.002611,0.2756
0.380493,0.090315,0.094394,0.02,0.000077,0.011991,0.002862,0.074627,0.134181,0,late,0.3367,0.004601,0.000245,0.29
0.392583,0.111646,0.048843,0.2021,0.000206,0.029059,0.00616,0.130697,0.216949,0,afternoon,0.188191,0.013508,0.000367,0.2223
0.376899,0.090315,0.054104,0,0.00004,0.000036,0.000426,0.099502,0.169492,0,morning,0.009901,0.00219,0,0.79
0.457932,0.074866,0.108208,0,0.000214,0.000054,0.025983,0.497512,0,0,late,0.049507,0,0.000041,0.94
0.312531,0.118835,0.005756,0.04,0.000067,0.000393,0.000591,0.169154,0.072034,0,evening,0.396103,0.007923,0.000122,0.24
0.440288,0.144682,0.000576,0,0.000601,0.005239,0.36092,0.920398,0.004944,0,late,0.415825,0.000004,0.000082,0
0.527855,0.10101,0.001151,0.03,0.000017,0.005548,0.00101,0.457711,0.251412,0,late,0.237614,0.001743,0.001265,0.02
0.519033,0.062983,0,0,0.000006,0,0.000293,0.497512,0,0,morning,0.445527,0,0,0
0.46316,0.163993,0.122021,0.02,0.000072,0.002557,0.000455,0.174129,0.187853,0,late,0.455507,0.001423,0.00151,0.21
0.649404,0.178253,0.345344,0,0.000235,0,0.029016,0,0,0,morning,0.306998,0,0.000204,0
0.430485,0.110517,0.079429,0.39,0.000266,0.024846,0.080842,0.089552,0.169492,0,late,0.3367,0.00023,0.000367,0.27
0.258945,0.065954,0.011511,0.25,0.000037,0.006353,0.008779,0.154229,0.055085,0,afternoon,0.455507,0.000202,0.00102,0.04
0.308936,0.246168,0,1,0.000002,0.000048,0.000004,0.071095,0.141243,0,morning,0.287157,0,0,0
0.246202,0.092692,0.009209,0.29,0.000092,0.014059,0.011644,0.039801,0.069209,0,afternoon,0.51491,0.003102,0.002979,0.06
0.449763,0.136661,0.001151,0.96,0.000017,0.006866,0.000742,0.034826,0.344633,0,late,0.158489,0.000003,0.002163,0.05
0.539944,0.16934,0.092092,0.07,0.00063,0.163909,0.03299,0.159204,0.257062,0,morning,0.683141,0.000938,0.000653,0.29
0.397811,0.092454,0.003489,0.4748,0.000061,0.00624,0.000404,0.040204,0.175565,0,morning,0.03961,0.001021,0.005957,0.2021
0.184774,0.050505,0.018418,0.12,0.000037,0.000745,0.005804,0.223881,0.031073,0,morning,0.722823,0,0.000204,0.05
0.531776,0.137849,0.000576,0,0.000081,0,0.054601,0.497512,0,0,late,0.009901,0,0,1
0.345532,0.036839,0.034534,0.18,0.00003,0.011747,0.000771,0.034826,0.114407,0,morning,0.029702,0.007051,0.001836,0.16
0.244241,0.088532,0.006907,0.32,0.000102,0.015191,0.001894,0.064677,0.138418,0,morning,0.455507,0.01462,0.00763,0.31
0.396177,0.148544,0.340509,0,0,0,0.000051,0.497512,0,0,morning,0.009901,0,0.000122,0
0.43506,0.033274,0.025325,0.3,0.00054,0.001591,0.028288,0.074627,0.135593,0,afternoon,0.633717,0.04174,0.000163,0.05
0.482764,0.097445,0.445493,0,0.000175,0.000012,0.184022,0.497512,0,0,late,0.346561,0,0,0.86
0.4942,0.049465,0.23115,0,0.000016,0,0.078417,0.497512,0,0,late,0.178211,0,0,1
0.219082,0.058824,0.008058,0.63,0.000084,0.109372,0.01487,0.014925,0.135593,0,late,0.287157,0.007295,0.002448,0.11
0.292599,0.046346,0.006907,0.14,0.00011,0.015048,0.023689,0.014925,0.100282,0,late,0.821789,0.005612,0.00049,0.1
0.35174,0.069519,0.113963,0.15,0.000057,0.000751,0.005747,0.18408,0.15678,0,late,0.396103,0.000042,0.000694,0.03
0.511191,0.114082,0.020721,0.45,0.000254,0.005101,0.00179,0.144279,0.218927,0,evening,0.019805,0.030796,0.00053,0.32
0.335403,0.033274,0.019569,0.22,0.000055,0.018207,0.003809,0.034826,0.138418,0,evening,0.455507,0.01245,0.000734,0.22
0.338343,0.063577,0.034534,0.08,0.00014,0.001889,0.003892,0.084577,0.201977,0,afternoon,0.663419,0.380171,0.001224,0.15
0.304689,0.089127,0.086336,0.59,0.000005,0.000209,0.005337,0.00995,0.166667,0,morning,0.316859,0.000628,0.000163,0.05
0.392256,0.043969,0.001151,0,0.000011,0,0.036073,0.497512,0,0.109999,late,0.03961,0,0.000122,1
0.254697,0.07962,0.122021,0.06,0.000013,0.000858,0.000537,0.00995,0.024011,0,morning,0.435666,0.000592,0.000163,0.06
0.385395,0.062389,0.001151,0,0.000012,0,0.036538,0.497512,0,0,late,0.03961,0,0,1
0.358275,0.034664,0.001151,0,0.00001,0,0.037207,0.497512,0,0,late,0.03961,0,0,1
0.317105,0.124183,0,0,0,0,0.022031,0.512438,0,0,morning,0.019805,0,0,0
0.362522,0.055853,0,0,0.000009,0,0.034404,0.497512,0,0,late,0.03961,0,0,1
0.224996,0.012608,0.003489,0.4041,0.000141,0.007021,0.014556,0.010055,0.144209,0,late,0.376262,0.012204,0.00151,0.192
0.341284,0.093286,0,0,0.000033,0,0.039305,0.333333,0,0,late,0.267316,0,0.000082,0
0.253063,0.098039,0,0,0.000035,0,0.000547,0.497512,0,0,late,0.732684,0,0.000041,1
0.381147,0.13161,0.132842,0.02041,0.000047,0.000304,0.001067,0.340149,0.064859,0,morning,0.712843,0.003475,0.000694,0.03062
0.425911,0.111705,0.349948,0.14,0.004789,0.023285,0.12854,0.149254,0.09322,0,late,0.356422,0.000014,0.002285,0
0.366443,0.112894,0.01036,0.2,0.002875,0.208702,0.071254,0.069652,0.138418,0,afternoon,0.435666,0.024695,0.000734,0.28
0.355334,0.036245,0.05065,0.02,0.000008,0.003618,0.000167,0.134328,0.155367,0,late,0.009901,0.039376,0.000041,0.31
0.616729,0.237671,0.460458,0,0.000015,0,0.096647,0.497512,0,0,late,0.198052,0,0,1
0.331482,0.005348,0.164614,0.78,0.000013,0.000018,0.001599,0.497512,0.110169,0,late,0.633717,0,0.000245,0
0.507924,0.178253,0.069069,0.1667,0.000005,0.000036,0.000021,0.182438,0.108291,0,late,0.3367,0.00001,0.000204,0.1
0.388662,0.042781,0.013814,0.37,0.000059,0.061593,0.028907,0.139303,0.100282,0,evening,0.475229,0.009292,0.000734,0.14
0.259271,0.026144,0.021872,0.39,0.00019,0.032135,0.007783,0.039801,0.137006,0,morning,0.524771,0.009553,0.00053,0.05
0.530469,0.139037,0,0,0.000053,0,0.055068,0.497512,0,0,late,0.009901,0,0,1
0.487012,0.20202,0.104754,0.74,0.008386,0.060938,0.030411,0.59204,0.135593,0,late,0.227753,0.000019,0.00049,0.03
0.236073,0.069519,0.005756,0.1,0.000122,0.044292,0.005345,0.099502,0.045198,0,late,0.227753,0.003637,0.003142,0.14
0.435713,0.030897,0.033383,0.19,0.000176,0.006752,0.011639,0.069652,0.137006,0,morning,0.3367,0.003892,0.000041,0.05
0.357621,0.102436,0.012248,0.149,0.000002,0.000018,0.000034,0.35995,0.120212,0,morning,0.227753,0.000005,0.000082,0
0.305342,0.081402,0.016116,0,0.000112,0.000662,0.010165,0.472637,0.016949,0,afternoon,0.772247,0.00009,0.000122,0.03
0.437347,0.04533,0.064096,0,0.000173,0.001252,0.004889,0.128259,0.203955,0,morning,0.158489,0.058141,0,0.3918
0.304362,0.060606,0.115115,0,0.000155,0.00028,0.143102,0.497512,0.016949,0,late,0.237614,0.000006,0.000041,0
0.469694,0.332145,0.113963,0,0.000007,0.000066,0.000465,0.472637,0,0,morning,0.188191,0.000016,0,0
0.316452,0.095663,0.203753,0,0.000012,0,0.008175,0.293532,0,0,late,0.207913,0,0.000204,0.46
0.49322,0.131907,0.235985,0,0.001638,0.000042,0.16819,0.298507,0.190678,0,late,0.217892,0.000081,0,0.24
0.193923,0.023767,0,0,0,0,0.000456,0.497512,0,0,afternoon,0.019805,0,0.000041,0
0.266133,0.106358,0.004605,0.39,0.000401,0.006985,0.029756,0.00995,0.090395,0,late,0.51491,0.014648,0.00102,0
0.430485,0.136661,0.039139,0.01,0.000722,0.205442,0.026817,0.19403,0.207627,0,late,0.465368,0.071568,0.000041,0.38
0.301748,0.111111,0.004605,0.16,0.000153,0.047552,0.009153,0,0.149718,0,late,0.821789,0.034397,0.001306,0.25
0.355007,0.105169,0.037988,0.21,0.00006,0.012724,0.000932,0.059701,0.081921,0,afternoon,0.544612,0.099362,0.003835,0.23
0.307956,0.073678,0.02993,0.02,0.000036,0.001913,0.001121,0.199005,0.066384,0,morning,0.297018,0.004608,0.000204,0.26
0.341938,0.049317,0.408657,0.02,0.00001,0.000072,0.000428,0.482587,0.024011,0,afternoon,0.633717,0,0.000204,0.01
0.480477,0.12656,0.19109,0.01,0.003396,0.017968,0.125563,0.457711,0.180791,0,evening,0.643578,0.00146,0.000938,0.63
0.287698,0.07546,0.023023,0.46,0.000129,0.00357,0.010808,0.084577,0.148305,0,evening,0.752525,0.003672,0.001387,0.25
0.453684,0.175282,0.054104,0.26,0.000123,0.002974,0.025374,0.283582,0.204802,0,morning,0.50493,0.000147,0.000122,0.37
0.283385,0.075045,0.017451,0.04041,0.000109,0.019774,0.010141,0.080448,0.108432,0,late,0.564334,0.012215,0.000367,0.3738
0.246855,0.074272,0.008058,0.18,0.00035,0.033595,0.009019,0.039801,0.125706,0,afternoon,0.118807,0.028534,0.000449,0.15
0.397811,0.127748,0.088638,0,0.000707,0.000101,0.070718,0.208955,0.134181,0,late,0.435666,0.008142,0.000082,0.52
0.298481,0.101604,0.009209,0.04,0.000174,0.002491,0.002984,0.094527,0.137006,0,morning,0.386123,0.039102,0.000041,0.36
0.228296,0.010808,0.061632,0.01011,0.000106,0.016604,0.055938,0.145771,0.115565,0,afternoon,0.613877,0.054338,0,0.5758
0.198824,0.047534,0,0.15,0.00008,0.007223,0.006109,0.089552,0.060734,0,late,0.801948,0.000706,0.001265,0.06
0.381474,0.12448,0.20122,0.06316,0.000018,0.000215,0.000069,0.309005,0.093672,0,evening,0.049507,0.001478,0.000326,0.3579
0.376572,0.134284,0.052953,0.08,0.002412,0.040079,0.024454,0.323383,0.168079,0,evening,0.871332,0.000071,0.0051,0.36
0.416762,0.081402,0.584782,0.03,0.000036,0.00388,0.001055,0.467662,0.055085,0,late,0.287157,0.000219,0.001102,0.05
0.271361,0.037433,0.028779,0.01,0.000039,0.000024,0.001586,0.447761,0.031073,0,morning,0.376262,0.000014,0.000204,0.04
0.321679,0.107249,0.004747,0.6392,0.000091,0.02484,0.006664,0.015388,0.117952,0,late,0.287157,0.000473,0.004611,0.03093
0.225943,0.0612,0.063313,0.15,0.000029,0.037731,0.002387,0.333333,0.04096,0,afternoon,0.801948,0.000026,0.000041,0
0.364483,0.088532,0.092092,0.19,0.000007,0.000012,0.000247,0.40796,0.035311,0,late,0.574314,0,0.000286,0.01
0.405979,0.172906,0.287786,0,0,0,0.000525,0.497512,0,0,late,0.029702,0,0.000082,0
